Gender,Age,AffluenceGrade,LoyaltyCardTenure,OrganicsPurchaseCount,OrganicsPurchaseIndicator,TotalSpend
F,28.0,4.0,7.0,0,0,3000.0
F,55.0,6.0,7.0,0,0,7553.35
F,39.0,12.0,8.0,0,0,3250.0
M,60.0,11.0,5.0,0,0,600.0
F,35.0,25.0,2.0,3,1,6000.0
F,68.0,6.0,2.0,0,0,6000.0
M,75.0,9.0,13.0,0,0,37759.36
F,63.0,4.0,12.0,0,0,24199.86
F,54.0,8.0,6.0,0,0,3053.82
F,73.0,9.0,25.0,0,0,3000.0
M,48.0,6.0,4.0,0,0,5000.0
F,57.0,6.0,2.0,0,0,6000.0
M,55.0,9.0,11.0,0,0,4800.0
M,43.0,13.0,6.0,0,0,12107.64
F,63.0,10.0,4.0,1,1,6000.0
F,61.0,6.0,5.0,0,0,1500.0
F,76.0,10.0,31.0,1,1,29847.32
F,64.0,8.0,9.0,1,1,3000.0
F,64.0,6.0,6.0,1,1,40000.0
F,77.0,4.0,12.0,0,0,6000.0
M,65.0,3.0,15.0,0,0,5042.59
M,65.0,9.0,11.0,0,0,6250.0
F,25.0,14.0,5.0,1,1,1000.0
M,64.0,11.0,13.0,0,0,2500.0
M,64.0,6.0,6.0,0,0,18053.35
F,52.0,7.0,7.0,0,0,6053.35
M,60.0,5.0,5.0,0,0,18981.77
F,76.0,7.0,12.0,0,0,6000.0
F,51.0,11.0,9.0,0,0,300.0
F,53.0,8.0,9.0,0,0,3000.0
F,59.0,3.0,5.0,0,0,1000.0
M,50.0,9.0,9.0,0,0,1690.5
F,45.0,6.0,2.0,0,0,1500.0
M,73.0,15.0,4.0,1,1,2664.3
F,57.0,12.0,2.0,0,0,6000.0
M,69.0,6.0,5.0,0,0,2000.0
M,46.0,11.0,10.0,0,0,6052.66
F,35.0,14.0,4.0,1,1,5400.0
M,58.0,6.0,5.0,0,0,3000.0
M,60.0,5.0,5.0,0,0,35000.0
F,50.0,7.0,4.0,0,0,4000.0
F,45.0,15.0,4.0,0,0,2300.0
F,66.0,11.0,8.0,0,0,28000.0
F,42.0,12.0,8.0,1,1,50.01
M,67.0,5.0,5.0,0,0,6000.0
F,75.0,9.0,8.0,1,1,3000.0
F,65.0,9.0,8.0,0,0,17045.24
F,53.0,5.0,5.0,0,0,3000.0
F,72.0,10.0,7.0,1,1,3026.67
F,56.0,8.0,11.0,0,0,600.0
F,50.0,5.0,3.0,1,1,3000.0
F,59.0,12.0,3.0,0,0,3000.0
M,43.0,4.0,8.0,0,0,10384.25
F,69.0,12.0,9.0,1,1,100.0
F,59.0,13.0,5.0,0,0,6000.0
M,40.0,8.0,5.0,1,1,3000.0
M,35.0,7.0,7.0,0,0,1776.32
F,38.0,16.0,9.0,1,1,50.0
F,65.0,14.0,3.0,1,1,17000.0
M,55.0,10.0,5.0,1,1,1300.01
F,77.0,6.0,5.0,0,0,4000.0
F,76.0,2.0,11.0,0,0,250.0
F,61.0,11.0,5.0,0,0,1000.0
M,61.0,8.0,6.0,0,0,2000.0
F,61.0,6.0,5.0,0,0,5500.01
F,63.0,8.0,11.0,0,0,690.01
F,77.0,8.0,5.0,0,0,1000.0
F,73.0,11.0,8.0,0,0,14105.32
F,60.0,17.0,2.0,0,0,3000.0
F,50.0,5.0,8.0,0,0,3000.0
F,65.0,8.0,5.0,0,0,3000.0
F,44.0,11.0,2.0,0,0,5000.0
F,54.0,6.0,7.0,0,0,1008.81
F,50.0,7.0,6.0,0,0,3000.0
F,66.0,10.0,5.0,0,0,6053.35
M,37.0,7.0,2.0,1,1,6000.0
F,37.0,10.0,5.0,1,1,1000.0
F,37.0,10.0,7.0,1,1,1000.0
M,57.0,11.0,4.0,0,0,10500.0
F,68.0,6.0,8.0,0,0,12000.0
F,52.0,5.0,8.0,0,0,5085.33
M,45.0,12.0,10.0,0,0,100.0
F,50.0,10.0,9.0,0,0,10000.0
F,55.0,7.0,6.0,0,0,12107.64
F,60.0,6.0,5.0,0,0,2500.0
F,54.0,9.0,7.0,0,0,12107.64
M,35.0,10.0,5.0,0,0,1200.0
F,37.0,11.0,6.0,1,1,9106.7
F,57.0,6.0,12.0,0,0,10000.0
F,60.0,10.0,5.0,0,0,6000.0
F,42.0,11.0,9.0,0,0,1100.0
M,29.0,25.0,2.0,3,1,6000.0
F,69.0,10.0,19.0,0,0,3000.0
F,63.0,4.0,2.0,0,0,1528.34
F,72.0,8.0,10.0,0,0,3800.0
M,49.0,7.0,5.0,0,0,420.0
M,64.0,8.0,2.0,0,0,6000.0
F,66.0,9.0,5.0,0,0,1000.0
M,78.0,8.0,27.0,0,0,21512.01
M,61.0,6.0,8.0,0,0,3000.0
M,62.0,7.0,2.0,0,0,6000.0
F,62.0,10.0,4.0,0,0,11800.0
M,63.0,6.0,8.0,0,0,1000.0
F,52.0,12.0,2.0,0,0,6000.0
F,69.0,7.0,31.0,0,0,5000.0
F,39.0,5.0,8.0,0,0,3000.0
M,37.0,13.0,3.0,2,1,5000.0
M,60.0,11.0,18.0,1,1,1500.0
M,34.0,5.0,5.0,1,1,5000.0
F,58.0,11.0,11.0,0,0,180.0
F,48.0,14.0,3.0,1,1,20721.16
F,59.0,10.0,2.0,0,0,12000.0
M,50.0,11.0,3.0,0,0,3000.0
M,54.0,11.0,2.0,0,0,6000.0
F,71.0,6.0,26.0,0,0,14000.0
M,51.0,9.0,5.0,1,1,2500.0
M,57.0,10.0,5.0,0,0,2000.0
M,45.0,18.0,8.0,2,1,12600.0
M,36.0,12.0,4.0,0,0,180.0
F,53.0,6.0,9.0,0,0,1000.0
F,69.0,9.0,8.0,0,0,6105.32
F,68.0,5.0,4.0,0,0,5000.0
F,42.0,13.0,7.0,1,1,1485.0
F,36.0,10.0,3.0,1,1,3000.0
F,50.0,5.0,7.0,0,0,600.0
F,46.0,10.0,5.0,1,1,1000.0
F,57.0,7.0,2.0,1,1,3000.0
F,48.0,13.0,3.0,2,1,3000.0
M,65.0,10.0,8.0,0,0,9000.0
M,63.0,4.0,2.0,0,0,5000.0
M,44.0,9.0,3.0,0,0,3000.0
F,49.0,11.0,8.0,0,0,6053.36
F,71.0,3.0,7.0,0,0,25553.35
F,49.0,14.0,10.0,0,0,3000.0
F,58.0,10.0,8.0,1,1,3000.0
M,41.0,5.0,10.0,0,0,4305.67
M,78.0,11.0,9.0,0,0,3000.0
F,48.0,3.0,7.0,0,0,15052.66
F,47.0,9.0,7.0,1,1,8200.0
F,36.0,12.0,8.0,1,1,600.0
F,64.0,10.0,7.0,0,0,6053.35
F,59.0,11.0,6.0,2,1,77882.54
F,56.0,12.0,9.0,1,1,1200.0
F,59.0,7.0,7.0,2,1,6053.35
F,66.0,10.0,3.0,0,0,10000.0
M,71.0,5.0,2.0,0,0,12000.0
F,35.0,17.0,8.0,2,1,420.02
F,44.0,11.0,17.0,0,0,1680.0
M,46.0,5.0,8.0,0,0,500.0
F,63.0,9.0,8.0,0,0,300.0
F,57.0,8.0,5.0,0,0,12000.0
F,41.0,9.0,9.0,0,0,4000.01
F,68.0,11.0,14.0,0,0,3000.0
F,76.0,9.0,5.0,0,0,6000.0
F,64.0,9.0,5.0,0,0,7400.0
F,55.0,8.0,3.0,0,0,3000.0
M,29.0,8.0,4.0,1,1,1690.5
F,41.0,12.0,5.0,1,1,7200.0
M,48.0,13.0,8.0,1,1,600.0
F,54.0,8.0,7.0,0,0,6053.82
F,48.0,13.0,2.0,2,1,100.0
F,46.0,5.0,11.0,0,0,3400.0
F,38.0,14.0,9.0,1,1,800.0
F,51.0,8.0,9.0,1,1,1000.0
F,56.0,8.0,10.0,0,0,720.0
F,50.0,6.0,5.0,0,0,1000.0
M,75.0,10.0,29.0,0,0,12158.67
F,70.0,10.0,7.0,1,1,1750.0
F,61.0,10.0,9.0,0,0,5920.0
F,30.0,26.0,5.0,3,1,1060.0
F,47.0,12.0,8.0,0,0,50.01
F,73.0,12.0,4.0,1,1,22689.68
F,66.0,7.0,2.0,0,0,12000.0
F,61.0,6.0,17.0,0,0,1000.0
F,77.0,5.0,19.0,0,0,250.0
M,64.0,6.0,4.0,0,0,455.0
F,77.0,8.0,6.0,0,0,1600.0
F,67.0,6.0,2.0,1,1,6000.0
F,46.0,10.0,5.0,0,0,600.0
M,77.0,9.0,27.0,0,0,6000.0
M,62.0,11.0,9.0,0,0,1200.0
M,73.0,5.0,5.0,0,0,5000.0
F,65.0,7.0,3.0,0,0,32437.64
F,77.0,9.0,5.0,1,1,3000.0
F,54.0,7.0,10.0,1,1,3000.0
F,51.0,8.0,5.0,0,0,3000.0
F,79.0,12.0,31.0,1,1,1000.0
F,72.0,13.0,4.0,1,1,10000.0
M,58.0,12.0,3.0,0,0,4000.0
F,67.0,6.0,5.0,0,0,6000.0
F,51.0,6.0,6.0,0,0,6000.0
F,41.0,7.0,11.0,0,0,6053.35
M,60.0,16.0,10.0,1,1,3000.0
M,59.0,11.0,5.0,0,0,2000.0
F,75.0,8.0,7.0,0,0,1200.0
F,55.0,6.0,2.0,0,0,6000.0
F,76.0,8.0,10.0,0,0,2811.67
F,66.0,4.0,21.0,0,0,3000.0
F,57.0,4.0,9.0,0,0,300.0
F,62.0,3.0,8.0,0,0,10000.0
F,68.0,7.0,2.0,0,0,500.0
F,78.0,8.0,5.0,0,0,30160.98
F,69.0,6.0,7.0,0,0,12105.32
F,42.0,6.0,9.0,0,0,3000.0
F,29.0,29.0,2.0,3,1,13500.0
F,78.0,14.0,12.0,0,0,6000.0
F,73.0,10.0,6.0,0,0,1000.0
F,37.0,11.0,5.0,1,1,4000.0
F,62.0,11.0,3.0,0,0,22552.98
F,32.0,5.0,9.0,0,0,600.0
F,71.0,12.0,12.0,1,1,3000.0
M,39.0,8.0,8.0,0,0,3000.0
M,55.0,8.0,2.0,0,0,3000.0
F,67.0,8.0,2.0,1,1,3150.0
F,62.0,10.0,3.0,0,0,6000.0
M,62.0,11.0,6.0,0,0,420.0
M,71.0,4.0,5.0,0,0,750.0
F,56.0,6.0,3.0,1,1,3000.0
M,36.0,10.0,8.0,1,1,600.0
F,72.0,6.0,8.0,1,1,12000.0
M,60.0,7.0,5.0,0,0,1000.0
F,33.0,5.0,11.0,0,0,500.0
M,26.0,13.0,6.0,1,1,12106.7
F,60.0,12.0,4.0,1,1,18189.15
M,68.0,10.0,6.0,0,0,15000.0
M,36.0,9.0,8.0,0,0,50.01
F,61.0,7.0,3.0,1,1,20701.48
M,55.0,12.0,5.0,0,0,1000.0
M,51.0,8.0,16.0,0,0,35100.0
F,50.0,7.0,8.0,0,0,12017.2
F,59.0,13.0,2.0,0,0,6000.0
M,38.0,6.0,11.0,0,0,15500.0
F,53.0,10.0,7.0,0,0,1200.0
F,68.0,6.0,10.0,0,0,1000.0
F,64.0,7.0,2.0,0,0,4000.0
F,51.0,7.0,3.0,1,1,3000.0
F,50.0,11.0,9.0,2,1,600.0
M,44.0,2.0,4.0,0,0,2100.0
F,68.0,10.0,5.0,1,1,3000.0
F,55.0,6.0,3.0,0,0,260.0
F,37.0,6.0,6.0,1,1,3455.0
F,59.0,8.0,10.0,0,0,100.0
F,66.0,12.0,4.0,1,1,2000.0
F,77.0,7.0,5.0,0,0,23708.1
F,54.0,3.0,16.0,0,0,3000.0
F,54.0,11.0,8.0,1,1,1017.55
F,61.0,15.0,5.0,1,1,3000.0
M,27.0,13.0,4.0,1,1,500.0
F,66.0,6.0,2.0,1,1,6000.0
F,66.0,9.0,2.0,0,0,6000.0
F,57.0,9.0,3.0,0,0,3000.0
F,54.0,4.0,2.0,0,0,200.0
M,47.0,6.0,5.0,0,0,5000.0
F,44.0,8.0,9.0,0,0,2480.0
F,60.0,11.0,4.0,1,1,420.0
F,35.0,11.0,5.0,1,1,3000.0
F,45.0,6.0,2.0,0,0,6000.0
F,64.0,5.0,2.0,0,0,12000.0
M,68.0,7.0,2.0,0,0,6000.0
M,63.0,6.0,5.0,0,0,3000.0
F,65.0,4.0,8.0,0,0,12600.0
F,47.0,10.0,4.0,0,0,3000.0
F,73.0,5.0,2.0,0,0,6000.0
M,60.0,9.0,27.0,0,0,6665.94
F,48.0,6.0,3.0,0,0,13003.44
F,55.0,5.0,5.0,0,0,6053.35
F,40.0,14.0,7.0,0,0,6107.64
F,62.0,13.0,12.0,0,0,18000.0
F,72.0,3.0,7.0,0,0,3000.01
F,52.0,18.0,6.0,2,1,5000.0
F,34.0,7.0,6.0,0,0,420.0
M,64.0,7.0,8.0,0,0,2442.12
F,43.0,7.0,7.0,0,0,1200.0
F,53.0,7.0,12.0,0,0,480.0
F,37.0,11.0,6.0,0,0,24078.35
F,74.0,8.0,17.0,1,1,50.01
F,78.0,9.0,3.0,0,0,18107.29
F,55.0,8.0,4.0,0,0,9.71
F,71.0,7.0,11.0,0,0,16800.0
F,72.0,8.0,2.0,0,0,6000.0
M,37.0,4.0,4.0,0,0,6446.67
F,72.0,6.0,12.0,0,0,46000.0
M,22.0,8.0,3.0,0,0,12500.0
M,68.0,6.0,3.0,0,0,4000.0
F,42.0,9.0,12.0,0,0,4545.62
M,60.0,9.0,8.0,0,0,3000.01
F,59.0,13.0,9.0,1,1,3500.0
F,71.0,9.0,12.0,0,0,1050.0
F,57.0,6.0,2.0,0,0,6000.0
F,44.0,16.0,8.0,1,1,500.01
F,75.0,12.0,7.0,1,1,6053.35
F,63.0,6.0,5.0,0,0,6000.0
F,59.0,7.0,5.0,0,0,10000.0
F,55.0,3.0,2.0,0,0,6000.0
F,61.0,2.0,5.0,0,0,5000.0
M,37.0,4.0,5.0,0,0,600.0
F,61.0,4.0,6.0,0,0,3000.0
F,43.0,9.0,8.0,0,0,500.0
M,64.0,10.0,7.0,0,0,16000.0
M,48.0,10.0,7.0,0,0,304.32
M,71.0,9.0,3.0,0,0,602.21
M,63.0,9.0,10.0,0,0,22140.78
M,76.0,4.0,5.0,0,0,5000.0
M,58.0,8.0,9.0,0,0,18000.0
M,60.0,4.0,9.0,0,0,5000.0
F,69.0,8.0,5.0,0,0,6000.0
F,46.0,8.0,6.0,0,0,2420.0
M,57.0,5.0,21.0,0,0,5000.0
M,77.0,10.0,17.0,0,0,500.0
M,51.0,8.0,10.0,0,0,500.01
F,40.0,10.0,9.0,1,1,14185.01
M,59.0,9.0,9.0,0,0,20290.76
F,51.0,5.0,4.0,0,0,30000.0
F,67.0,9.0,8.0,1,1,3000.0
F,35.0,14.0,11.0,2,1,900.0
M,69.0,10.0,3.0,0,0,20760.18
M,66.0,8.0,5.0,0,0,16000.0
F,58.0,8.0,11.0,1,1,6000.0
F,63.0,5.0,9.0,0,0,5000.01
M,75.0,7.0,15.0,0,0,6000.0
M,39.0,16.0,7.0,1,1,12105.32
F,58.0,8.0,4.0,0,0,600.0
F,38.0,9.0,3.0,0,0,10000.0
M,67.0,5.0,4.0,0,0,15000.0
F,67.0,12.0,2.0,1,1,12000.0
F,22.0,5.0,4.0,1,1,131.7
M,56.0,8.0,5.0,0,0,13000.0
F,68.0,7.0,8.0,0,0,21105.73
F,70.0,8.0,9.0,0,0,9105.32
F,72.0,8.0,9.0,0,0,17598.89
F,60.0,11.0,10.0,0,0,1500.0
M,68.0,10.0,8.0,1,1,600.0
M,73.0,11.0,9.0,0,0,5000.0
F,60.0,12.0,11.0,0,0,11000.0
F,65.0,5.0,4.0,0,0,1000.0
F,40.0,12.0,11.0,0,0,500.0
M,61.0,11.0,4.0,0,0,3000.0
M,59.0,7.0,3.0,0,0,20113.23
F,71.0,6.0,9.0,0,0,720.0
M,63.0,10.0,8.0,0,0,3500.01
M,55.0,3.0,4.0,0,0,10000.0
F,52.0,7.0,5.0,1,1,2000.0
M,47.0,9.0,9.0,0,0,2500.0
F,53.0,8.0,6.0,0,0,4000.0
F,60.0,5.0,3.0,1,1,12000.0
M,42.0,5.0,11.0,0,0,50.01
M,38.0,8.0,4.0,1,1,6053.34
M,67.0,8.0,8.0,0,0,4884.25
F,64.0,4.0,5.0,0,0,6000.0
M,79.0,3.0,20.0,0,0,5420.0
F,36.0,10.0,4.0,1,1,1800.0
F,60.0,7.0,4.0,0,0,10179.38
F,39.0,9.0,3.0,0,0,3000.0
F,60.0,4.0,7.0,0,0,8000.0
M,64.0,6.0,10.0,0,0,1500.0
F,73.0,6.0,29.0,0,0,6105.32
M,33.0,13.0,5.0,0,0,3150.01
M,50.0,14.0,12.0,0,0,1000.0
F,72.0,11.0,7.0,0,0,6053.35
M,66.0,8.0,2.0,0,0,6000.0
F,42.0,7.0,2.0,0,0,2500.0
F,62.0,4.0,11.0,0,0,14000.0
F,74.0,6.0,5.0,0,0,4000.0
F,65.0,8.0,8.0,1,1,9000.0
F,57.0,14.0,4.0,1,1,16000.0
F,42.0,6.0,5.0,0,0,600.0
F,61.0,5.0,9.0,0,0,6840.76
F,54.0,7.0,5.0,1,1,11731.11
F,66.0,7.0,2.0,0,0,20000.0
F,57.0,9.0,3.0,0,0,3000.0
F,66.0,6.0,2.0,0,0,1000.0
M,58.0,9.0,2.0,0,0,1000.0
F,52.0,9.0,6.0,1,1,6000.0
M,58.0,5.0,10.0,0,0,2550.01
F,77.0,11.0,5.0,1,1,2000.0
F,51.0,6.0,3.0,0,0,4000.0
F,64.0,10.0,15.0,0,0,500.0
F,57.0,6.0,8.0,0,0,420.01
F,47.0,14.0,2.0,0,0,6000.0
F,43.0,3.0,8.0,1,1,100.01
F,64.0,7.0,5.0,0,0,6107.64
F,47.0,19.0,7.0,2,1,3000.0
M,41.0,15.0,10.0,1,1,1000.0
M,70.0,9.0,9.0,0,0,500.0
F,37.0,10.0,2.0,1,1,100.0
F,48.0,10.0,8.0,0,0,600.0
M,75.0,15.0,5.0,0,0,6000.0
M,55.0,12.0,9.0,0,0,6000.01
F,72.0,14.0,2.0,1,1,12000.0
F,57.0,12.0,6.0,1,1,50.0
M,59.0,9.0,4.0,0,0,6000.0
F,39.0,8.0,3.0,0,0,3000.0
M,48.0,7.0,4.0,0,0,2000.0
F,64.0,9.0,4.0,0,0,1120.0
M,68.0,13.0,7.0,0,0,25503.35
F,63.0,7.0,3.0,0,0,1000.0
M,55.0,11.0,17.0,0,0,10000.0
M,64.0,5.0,6.0,0,0,1000.0
F,47.0,6.0,16.0,0,0,3000.0
F,74.0,8.0,5.0,1,1,1000.0
M,57.0,6.0,2.0,0,0,6000.0
F,58.0,8.0,5.0,0,0,1000.0
F,36.0,11.0,6.0,1,1,431.39
F,47.0,9.0,11.0,0,0,3800.0
F,53.0,8.0,4.0,0,0,2040.0
F,57.0,10.0,4.0,1,1,6000.0
F,47.0,3.0,5.0,0,0,6000.0
F,20.0,5.0,3.0,1,1,3000.0
F,55.0,11.0,6.0,0,0,600.0
F,42.0,7.0,5.0,0,0,7000.0
F,34.0,9.0,9.0,1,1,1000.0
F,45.0,5.0,3.0,0,0,6000.0
F,67.0,9.0,8.0,0,0,2000.0
F,73.0,5.0,11.0,0,0,250.0
M,34.0,29.0,9.0,3,1,2000.0
F,45.0,11.0,4.0,0,0,6053.35
F,65.0,5.0,2.0,0,0,6000.0
F,42.0,7.0,8.0,0,0,600.0
F,77.0,9.0,12.0,0,0,3000.0
F,72.0,8.0,7.0,0,0,3052.66
M,73.0,9.0,8.0,0,0,12000.0
F,59.0,12.0,6.0,0,0,6000.0
F,67.0,7.0,8.0,0,0,6000.0
M,59.0,10.0,8.0,1,1,7800.0
M,59.0,7.0,10.0,0,0,100.0
F,66.0,3.0,3.0,0,0,44709.69
M,58.0,11.0,3.0,0,0,12000.0
F,60.0,10.0,9.0,0,0,48088.81
F,58.0,11.0,9.0,2,1,500.0
F,48.0,5.0,11.0,0,0,250.0
F,68.0,15.0,26.0,0,0,7500.0
M,47.0,6.0,13.0,1,1,15000.0
F,67.0,9.0,11.0,0,0,3407.45
M,41.0,7.0,2.0,1,1,12000.0
F,67.0,14.0,3.0,0,0,15000.0
F,46.0,9.0,8.0,0,0,4842.12
M,65.0,7.0,3.0,0,0,17995.89
M,56.0,8.0,11.0,0,0,500.0
M,59.0,11.0,3.0,0,0,20499.3
F,54.0,24.0,7.0,2,1,3000.0
F,71.0,7.0,5.0,0,0,2000.0
F,42.0,14.0,2.0,0,0,6400.32
M,42.0,8.0,6.0,0,0,4000.0
M,61.0,6.0,3.0,0,0,20116.05
M,65.0,5.0,9.0,0,0,1000.0
M,58.0,9.0,12.0,0,0,12107.64
F,68.0,7.0,2.0,0,0,6000.0
F,71.0,8.0,10.0,0,0,6000.0
F,52.0,9.0,7.0,0,0,6105.32
F,55.0,6.0,7.0,1,1,1000.01
F,74.0,7.0,30.0,0,0,6053.35
M,40.0,8.0,2.0,0,0,4000.0
F,66.0,8.0,2.0,0,0,6000.0
M,42.0,7.0,8.0,0,0,3000.01
M,50.0,8.0,2.0,0,0,6000.0
M,66.0,3.0,2.0,0,0,4000.0
F,29.0,21.0,3.0,3,1,630.0
F,49.0,10.0,4.0,0,0,600.0
M,62.0,4.0,8.0,0,0,12000.0
M,77.0,7.0,8.0,0,0,17963.35
F,47.0,12.0,8.0,0,0,9600.0
M,63.0,12.0,10.0,0,0,200.0
F,70.0,11.0,15.0,1,1,12000.0
F,48.0,11.0,12.0,0,0,3000.0
F,57.0,9.0,2.0,0,0,1035.0
F,59.0,9.0,2.0,0,0,5000.0
M,63.0,6.0,7.0,0,0,6017.78
F,41.0,9.0,11.0,1,1,6053.35
M,76.0,9.0,2.0,0,0,6000.0
F,44.0,9.0,5.0,0,0,4600.0
F,53.0,5.0,6.0,0,0,7000.0
M,40.0,9.0,9.0,1,1,50.0
M,34.0,7.0,8.0,0,0,6950.0
F,65.0,9.0,5.0,0,0,7500.0
F,63.0,10.0,6.0,0,0,12053.35
F,77.0,14.0,16.0,0,0,3000.0
M,50.0,8.0,7.0,0,0,3026.67
F,38.0,21.0,4.0,3,1,420.0
F,76.0,6.0,3.0,0,0,46491.49
F,47.0,9.0,8.0,0,0,5693.5
M,61.0,11.0,4.0,0,0,5000.0
F,75.0,8.0,11.0,1,1,6025.0
M,60.0,8.0,11.0,0,0,2000.0
F,52.0,14.0,2.0,0,0,50.0
M,65.0,12.0,4.0,0,0,2000.0
F,68.0,7.0,13.0,0,0,6000.0
F,67.0,8.0,5.0,0,0,2000.0
F,55.0,4.0,8.0,0,0,300.0
F,53.0,5.0,6.0,0,0,19262.86
F,76.0,2.0,22.0,0,0,810.4
F,70.0,9.0,8.0,0,0,12000.0
F,61.0,10.0,3.0,0,0,19610.1
M,59.0,8.0,7.0,0,0,3100.0
F,51.0,11.0,3.0,0,0,5000.0
M,58.0,7.0,8.0,0,0,2000.0
F,41.0,10.0,4.0,0,0,420.0
F,72.0,8.0,8.0,0,0,12000.0
M,62.0,7.0,11.0,0,0,240.0
F,76.0,10.0,8.0,0,0,9000.0
M,37.0,7.0,2.0,0,0,3000.0
M,74.0,9.0,8.0,0,0,14236.45
F,73.0,2.0,8.0,0,0,19764.38
M,60.0,13.0,5.0,0,0,5000.0
F,55.0,8.0,14.0,0,0,3000.0
F,30.0,8.0,6.0,1,1,50.0
M,47.0,5.0,4.0,0,0,15000.0
M,59.0,13.0,12.0,0,0,3000.0
F,67.0,8.0,4.0,0,0,5000.0
F,31.0,11.0,11.0,1,1,500.0
M,44.0,7.0,2.0,1,1,5000.0
M,63.0,16.0,7.0,0,0,5000.0
M,51.0,4.0,12.0,0,0,240.0
F,56.0,10.0,2.0,0,0,6000.0
F,33.0,8.0,7.0,1,1,1200.01
F,39.0,19.0,3.0,2,1,16517.58
F,73.0,7.0,3.0,0,0,9000.0
F,57.0,8.0,3.0,0,0,20501.94
F,74.0,11.0,3.0,0,0,20540.15
M,74.0,7.0,31.0,0,0,6428.8
F,74.0,8.0,16.0,0,0,2000.0
F,43.0,3.0,10.0,0,0,50.0
F,47.0,10.0,5.0,0,0,2000.0
M,59.0,4.0,22.0,0,0,1075.27
F,52.0,8.0,9.0,0,0,650.01
F,52.0,4.0,7.0,0,0,6107.64
F,39.0,8.0,6.0,1,1,1000.0
F,72.0,6.0,8.0,0,0,3000.0
F,30.0,14.0,7.0,1,1,50.01
F,35.0,19.0,2.0,3,1,1000.0
F,61.0,7.0,6.0,0,0,1000.0
M,60.0,12.0,2.0,0,0,6000.0
M,69.0,5.0,5.0,0,0,3000.0
F,66.0,6.0,2.0,1,1,3000.0
M,69.0,9.0,8.0,0,0,12000.0
M,42.0,16.0,5.0,0,0,19214.64
F,54.0,8.0,7.0,0,0,100.0
F,65.0,8.0,7.0,0,0,1000.0
M,71.0,7.0,8.0,0,0,6053.35
M,77.0,6.0,8.0,0,0,6000.0
M,57.0,7.0,2.0,0,0,7000.0
F,63.0,8.0,5.0,0,0,6000.0
F,52.0,10.0,5.0,0,0,5000.0
M,67.0,8.0,6.0,0,0,400.0
F,75.0,10.0,7.0,0,0,3000.0
M,47.0,10.0,12.0,0,0,2000.0
F,43.0,7.0,10.0,1,1,300.0
F,37.0,15.0,13.0,1,1,500.0
F,44.0,6.0,5.0,0,0,10000.0
F,47.0,3.0,5.0,0,0,7200.0
M,61.0,12.0,9.0,0,0,1000.0
F,35.0,24.0,5.0,3,1,1000.0
F,34.0,10.0,3.0,1,1,5000.0
M,42.0,7.0,14.0,1,1,8053.35
F,69.0,10.0,8.0,0,0,2000.0
F,43.0,7.0,6.0,1,1,1000.0
M,53.0,11.0,4.0,0,0,3211.79
F,52.0,9.0,6.0,0,0,5982.0
F,69.0,5.0,16.0,0,0,1500.0
M,78.0,9.0,3.0,0,0,23999.99
F,55.0,10.0,3.0,2,1,582.64
F,66.0,8.0,5.0,0,0,6000.0
F,36.0,7.0,8.0,1,1,1000.01
F,54.0,12.0,13.0,0,0,14870.0
F,67.0,8.0,4.0,0,0,20000.0
F,69.0,8.0,8.0,0,0,9000.0
F,63.0,7.0,7.0,0,0,17000.0
F,59.0,7.0,9.0,0,0,12000.0
F,59.0,6.0,6.0,0,0,5000.0
F,34.0,7.0,3.0,1,1,3000.0
F,70.0,7.0,8.0,0,0,18000.0
M,63.0,7.0,6.0,1,1,6107.64
F,48.0,8.0,8.0,0,0,6000.0
F,45.0,9.0,5.0,0,0,2000.0
F,64.0,8.0,29.0,1,1,9000.0
F,54.0,8.0,9.0,0,0,2000.0
M,53.0,7.0,9.0,0,0,1000.0
M,53.0,12.0,2.0,0,0,1000.0
M,64.0,9.0,2.0,0,0,6000.0
M,57.0,10.0,2.0,1,1,12000.0
M,73.0,5.0,7.0,0,0,6105.32
M,74.0,2.0,7.0,0,0,18140.78
F,55.0,11.0,4.0,1,1,1053.34
M,59.0,7.0,4.0,0,0,2500.0
M,54.0,7.0,3.0,0,0,12000.0
F,56.0,6.0,9.0,0,0,7000.0
M,79.0,10.0,18.0,0,0,2000.0
M,48.0,8.0,6.0,0,0,1500.0
F,73.0,8.0,8.0,1,1,1000.0
F,68.0,10.0,12.0,0,0,6053.34
F,42.0,7.0,5.0,1,1,6053.35
F,77.0,9.0,8.0,0,0,12000.0
F,69.0,11.0,7.0,0,0,6105.32
F,64.0,10.0,11.0,0,0,12500.0
M,37.0,15.0,3.0,1,1,3000.0
M,76.0,9.0,8.0,0,0,6000.0
M,25.0,5.0,2.0,0,0,1000.0
F,58.0,11.0,8.0,2,1,1200.01
M,48.0,4.0,8.0,0,0,100.01
F,71.0,7.0,5.0,1,1,8000.0
F,35.0,11.0,9.0,0,0,2512.64
M,70.0,8.0,14.0,0,0,14500.0
F,59.0,7.0,13.0,0,0,5655.91
M,73.0,9.0,11.0,0,0,960.0
F,56.0,15.0,9.0,1,1,6000.0
F,50.0,6.0,3.0,0,0,3000.0
M,53.0,7.0,9.0,0,0,6800.0
F,34.0,9.0,6.0,1,1,1000.0
F,57.0,11.0,3.0,0,0,10000.0
F,68.0,11.0,8.0,0,0,15080.02
F,42.0,8.0,4.0,0,0,1000.0
